id,Time_Entered_Page,Time_Left_Page,bill_first_name,billing_last_name,billing_address_1,billing_address_2,billing_city,billing_state,billing_zip,billing_email,billing_confirm_email,billing_phone,ship_different_address,shipping_first_name,shipping_last_name,shipping_address_1,shipping_address_2,shipping_city,shipping_state,shipping_zip,account_username,account_password,add_delivery_note,product_size,product_quality,cart_subtotal,applied_coupon,sales_tax,order_total,add_coupon_click,coupon_code
3519,"Tue Apr 07 2015 11:42:53 ","Tue Apr 07 2015 11:51:12 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3520,"Tue Apr 07 2015 11:51:13 ","Tue Apr 07 2015 11:51:24 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3521,"Tue Apr 07 2015 11:51:26 ","Tue Apr 07 2015 11:51:56 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3522,"Tue Apr 07 2015 11:50:10 ","Tue Apr 07 2015 11:53:21 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3523,"Tue Apr 07 2015 11:53:22 ","Tue Apr 07 2015 11:54:22 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3524,"Tue Apr 07 2015 11:51:57 ","Tue Apr 07 2015 11:59:38 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3525,"Tue Apr 07 2015 11:59:40 ","Tue Apr 07 2015 11:59:42 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3526,"Tue Apr 07 2015 11:54:24 ","Tue Apr 07 2015 12:02:33 ",Marvin,Venable,"1211 Newsom Mound Road",,Springtown,TX,76082,iamMDV78@aol.com,iamMDV78@aol.com,817-677-3937,1,,,,,,,,iamMDV78@aol.com,iamMDV78@aol.com,,"20x20x1, ",Better,$31.11,,$2.05,$26.95,,
3527,"Tue Apr 07 2015 12:02:35 ","Tue Apr 07 2015 12:08:16 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3528,"Tue Apr 07 2015 12:08:17 ","Tue Apr 07 2015 12:10:29 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3529,"Tue Apr 07 2015 12:10:30 ","Tue Apr 07 2015 12:10:36 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3530,"Tue Apr 07 2015 12:53:16 ","Tue Apr 07 2015 12:53:19 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3531,"Tue Apr 07 2015 12:53:20 ","Tue Apr 07 2015 12:53:46 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3532,"Tue Apr 07 2015 12:53:46 ","Tue Apr 07 2015 12:53:47 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3533,"Tue Apr 07 2015 12:54:53 ","Tue Apr 07 2015 12:55:25 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3534,"Tue Apr 07 2015 12:55:26 ","Tue Apr 07 2015 12:55:47 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3535,"Tue Apr 07 2015 12:55:49 ","Tue Apr 07 2015 12:55:57 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536,"Tue Apr 07 2015 12:55:59 ","Tue Apr 07 2015 12:56:08 ",,,,,,,,,,,1,,,,,,,,,,,"18x30x1, ",Better,$14.28,,$1.18,$15.46,,
3537,"Tue Apr 07 2015 12:57:42 ","Tue Apr 07 2015 12:57:43 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3538,"Tue Apr 07 2015 12:57:44 ","Tue Apr 07 2015 12:57:46 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3539,"Tue Apr 07 2015 12:57:48 ","Tue Apr 07 2015 12:57:49 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3540,"Tue Apr 07 2015 12:57:50 ","Tue Apr 07 2015 12:59:05 ",,,,,,,,mmac@vertex.com,,,1,,,,,,,,,,,"10x30x1, ",Better,$14.28,,$1.18,$15.46,,
3541,"Tue Apr 07 2015 13:01:21 ","Tue Apr 07 2015 13:01:23 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3542,"Tue Apr 07 2015 13:01:24 ","Tue Apr 07 2015 13:01:31 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3543,"Tue Apr 07 2015 13:01:32 ","Tue Apr 07 2015 13:01:34 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3544,"Tue Apr 07 2015 08:27:26 ","Tue Apr 07 2015 13:03:41 ",david,bruce,"6150 longmont",,houston,TX,77046,davidb@senterrallc.com,,7134884080,1,david,bruce,"6150 longmont",,houston,TX,77046,,,,"12x16x1, 12x20x1, 14x20x1, ",Better,$33.02,,$2.18,$28.60,,
3545,"Tue Apr 07 2015 13:03:44 ","Tue Apr 07 2015 13:03:46 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3546,"Tue Apr 07 2015 13:03:47 ","Tue Apr 07 2015 13:03:49 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3547,"Tue Apr 07 2015 13:03:51 ","Tue Apr 07 2015 13:03:52 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3548,"Tue Apr 7 12:05:42 MDT 20","Tue Apr 7 12:06:13 MDT 20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3549,"Tue Apr 7 12:06:14 MDT 20","Tue Apr 7 12:07:47 MDT 20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3550,"Tue Apr 7 12:07:49 MDT 20","Tue Apr 7 12:08:03 MDT 20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3551,"Tue Apr 7 12:08:05 MDT 20","Tue Apr 7 12:08:13 MDT 20",,,,,,,,,,,1,,,,,,,,,,,"12x30x1, ",Best,$13.42,,$1.11,$14.53,,
3552,"Tue Apr 7 12:08:05 MDT 20","Tue Apr 7 12:08:14 MDT 20",,,,,,,,,,,1,,,,,,,,,,,"12x30x1, ",Best,$13.42,,$1.11,$14.53,,
3553,"Tue Apr 7 12:08:05 MDT 20","Tue Apr 7 12:08:14 MDT 20",,,,,,,,,,,1,,,,,,,,,,,"12x30x1, ",Best,$13.42,,$1.11,$14.53,,
3554,"Tue Apr 07 2015 13:21:48 ","Tue Apr 07 2015 13:22:05 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3555,"Tue Apr 07 2015 13:22:06 ","Tue Apr 07 2015 13:24:18 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3556,"Tue Apr 07 2015 13:24:20 ","Tue Apr 07 2015 13:25:15 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3557,"Tue Apr 07 2015 13:25:18 ","Tue Apr 07 2015 13:25:42 ",,,,,,,,,,,1,,,,,,,,,,,"10x10x1, 10x20x1, 10x30x1, ",Better,$131.60,,$8.68,$113.94,,
3558,"Tue Apr 07 2015 13:25:18 ","Tue Apr 07 2015 13:25:43 ",,,,,,,,,,,1,,,,,,,,,,,"10x10x1, 10x20x1, 10x30x1, ",Better,$131.60,,$8.68,$113.94,,
3559,"Tue Apr 07 2015 13:25:18 ","Tue Apr 07 2015 13:25:44 ",,,,,,,,,,,1,,,,,,,,,,,"10x10x1, 10x20x1, 10x30x1, ",Better,$131.60,,$8.68,$113.94,,
3560,"Tue Apr 07 2015 13:25:46 ","Tue Apr 07 2015 13:28:34 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3561,"Tue Apr 07 2015 13:28:35 ","Tue Apr 07 2015 13:28:36 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3562,"Tue Apr 07 2015 13:28:37 ","Tue Apr 07 2015 13:28:42 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3563,"Tue Apr 07 2015 13:28:45 ","Tue Apr 07 2015 13:29:04 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3564,"Tue Apr 07 2015 13:29:05 ","Tue Apr 07 2015 13:29:07 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3565,"Tue Apr 07 2015 13:29:09 ","Tue Apr 07 2015 13:29:45 ",,,,,,,,,,,1,,,,,,,,,,,"10x30x1, ",Better,$42.84,,$2.83,$37.09,,
3566,"Tue Apr 07 2015 13:29:47 ","Tue Apr 07 2015 13:29:49 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3567,"Tue Apr 07 2015 13:29:50 ","Tue Apr 07 2015 13:29:51 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3568,"Tue Apr 07 2015 13:29:52 ","Tue Apr 07 2015 13:29:52 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3569,"Tue Apr 07 2015 13:34:37 ","Tue Apr 07 2015 13:34:40 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3570,"Tue Apr 07 2015 13:34:40 ","Tue Apr 07 2015 13:34:49 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3571,"Tue Apr 07 2015 14:30:01 ","Tue Apr 07 2015 14:30:10 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3572,"Tue Apr 07 2015 13:34:50 ","Tue Apr 07 2015 13:34:53 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3573,"Tue Apr 07 2015 14:30:11 ","Tue Apr 07 2015 14:30:30 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3574,"Tue Apr 07 2015 14:30:30 ","Tue Apr 07 2015 14:30:32 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3575,"Tue Apr 07 2015 14:39:40 ","Tue Apr 07 2015 14:39:50 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3576,"Tue Apr 07 2015 14:39:51 ","Tue Apr 07 2015 14:40:42 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3577,"Tue Apr 07 2015 14:40:45 ","Tue Apr 07 2015 14:41:14 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3578,"Tue Apr 07 2015 14:41:16 ","Tue Apr 07 2015 14:41:39 ",,,,,,,,,,,1,,,,,,,,,,,"16x20x1, ",Good,$7.57,,$0.62,$8.19,,
3579,"Tue Apr 07 2015 14:41:41 ","Tue Apr 07 2015 14:41:42 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3580,"Tue Apr 07 2015 14:41:45 ","Tue Apr 07 2015 14:41:56 ",,,,,,,,,,,1,,,,,,,,,,,"16x20x1, ",Better,$9.37,,$0.77,$10.14,,
3581,"Tue Apr 07 2015 14:41:57 ","Tue Apr 07 2015 14:41:59 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3582,"Tue Apr 07 2015 14:42:01 ","Tue Apr 07 2015 14:42:38 ",,,,,,,,,,,1,,,,,,,,,,,"16x20x1, ",Best,$11.83,,$0.98,$12.81,,
3583,"Tue Apr 07 2015 14:42:39 ","Tue Apr 07 2015 14:42:41 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3584,"Tue Apr 07 2015 14:42:42 ","Tue Apr 07 2015 14:43:31 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3585,"Tue Apr 07 2015 13:42:48 ","Tue Apr 07 2015 13:43:42 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3586,"Tue Apr 07 2015 14:43:32 ","Tue Apr 07 2015 14:44:29 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3587,"Tue Apr 07 2015 14:44:30 ","Tue Apr 07 2015 14:46:55 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3588,"Tue Apr 07 2015 12:52:35 ","Tue Apr 07 2015 12:53:03 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3589,"Tue Apr 07 2015 12:53:03 ","Tue Apr 07 2015 12:53:32 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3590,"Tue Apr 07 2015 12:53:32 ","Tue Apr 07 2015 12:55:05 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3591,"Tue Apr 07 2015 13:58:40 ","Tue Apr 07 2015 13:58:42 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3592,"Tue Apr 07 2015 13:58:42 ","Tue Apr 07 2015 13:58:45 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3593,"Tue Apr 07 2015 13:58:46 ","Tue Apr 07 2015 13:58:48 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3594,"Tue Apr 07 2015 13:58:49 ","Tue Apr 07 2015 13:59:26 ",,,,,,,,delaneyl@senterrallc.com,,,1,,,,,,,,,,,"08x23x1, ",Best,$23.06,,$1.90,$24.96,,
3595,"Tue Apr 07 2015 13:01:17 ","Tue Apr 07 2015 13:01:18 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3596,"Tue Apr 07 2015 13:03:54 ","Tue Apr 07 2015 14:04:08 ",david,bruce,"6150 longmont",,houston,TX,77046,davidb@senterrallc.com,,7134884080,1,david,bruce,"6150 longmont",,houston,TX,77046,,,,"12x30x1, ",Best,$13.42,,$1.11,$14.53,,
3597,"Tue Apr 07 2015 14:04:12 ","Tue Apr 07 2015 14:04:16 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3598,"Tue Apr 07 2015 13:14:37 ","Tue Apr 07 2015 13:14:48 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3599,"Tue Apr 07 2015 15:16:58 ","Tue Apr 07 2015 15:17:01 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3600,"Tue Apr 07 2015 12:59:08 ","Tue Apr 07 2015 14:17:48 ",,,,,,,,mmac@vertex.com,,,1,,,,,,,,,,,"10x30x1, ",Better,$14.28,,$1.18,$15.46,,
3601,"Tue Apr 7 14:21:02 CDT 20","Tue Apr 7 14:21:20 CDT 20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3602,"Tue Apr 7 14:21:22 CDT 20","Tue Apr 7 14:22:37 CDT 20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3603,"Tue Apr 07 2015 14:22:09 ","Tue Apr 07 2015 14:22:12 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3604,"Tue Apr 7 14:22:40 CDT 20","Tue Apr 7 14:23:00 CDT 20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3605,"Tue Apr 7 15:58:49 EDT 20","Tue Apr 7 15:59:13 EDT 20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3606,"Tue Apr 7 15:59:15 EDT 20","Tue Apr 7 15:59:48 EDT 20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3607,"Tue Apr 07 2015 13:34:55 ","Tue Apr 07 2015 15:08:25 ",david,test3,asdasd,asdasda,asdasda,AL,77046,davidb@senterracorp.com,,7134884080,1,david,test3,asdasd,asdasda,asdasda,AL,77046,,,,"20x36x1, ",Better,$14.99,,$1.24,$16.23,,
3608,"Tue Apr 07 2015 13:34:55 ","Tue Apr 07 2015 15:08:25 ",david,test3,asdasd,asdasda,asdasda,AL,77046,davidb@senterracorp.com,,7134884080,1,david,test3,asdasd,asdasda,asdasda,AL,77046,,,,"20x36x1, ",Better,$14.99,,$1.24,$16.23,,
3609,"Tue Apr 07 2015 15:19:29 ","Tue Apr 07 2015 15:19:38 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3610,"Tue Apr 07 2015 15:31:46 ","Tue Apr 07 2015 15:31:48 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3611,"Tue Apr 07 2015 15:31:11 ","Tue Apr 07 2015 15:31:13 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3612,"Tue Apr 07 2015 15:45:15 ","Tue Apr 07 2015 15:45:21 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3613,"Tue Apr 07 2015 15:45:22 ","Tue Apr 07 2015 15:45:43 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3614,"Tue Apr 07 2015 15:45:45 ","Tue Apr 07 2015 15:45:55 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3615,"Tue Apr 07 2015 16:24:49 ","Tue Apr 07 2015 16:24:54 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3616,"Tue Apr 07 2015 16:24:55 ","Tue Apr 07 2015 16:25:01 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3617,"Tue Apr 07 2015 16:25:04 ","Tue Apr 07 2015 16:25:06 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3618,"Tue Apr 07 2015 16:25:07 ","Tue Apr 07 2015 16:25:30 ",david,bruce,"6150 longmont",,houston,TX,77046,davidb@senterrallc.com,,7134884080,1,david,bruce,"6150 longmont",,houston,TX,77046,,,,"12x36x1, 14x18x1, 14x25x1, 15x30x1, ",Better,$51.60,,$3.41,$44.69,,
3619,"Tue Apr 07 2015 16:35:34 ","Tue Apr 07 2015 16:35:38 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3620,"Tue Apr 07 2015 16:35:38 ","Tue Apr 07 2015 16:35:50 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3621,"Tue Apr 07 2015 16:39:04 ","Tue Apr 07 2015 16:39:11 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3622,"Tue Apr 07 2015 17:14:07 ","Tue Apr 07 2015 17:16:12 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3623,"Tue Apr 07 2015 17:18:41 ","Tue Apr 07 2015 17:18:44 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3624,"Tue Apr 07 2015 17:18:45 ","Tue Apr 07 2015 17:18:50 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3625,"Tue Apr 07 2015 17:18:50 ","Tue Apr 07 2015 17:18:53 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3626,"Tue Apr 07 2015 17:18:53 ","Tue Apr 07 2015 17:18:58 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3627,"Tue Apr 07 2015 17:18:58 ","Tue Apr 07 2015 17:19:02 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3628,"Tue Apr 07 2015 17:19:02 ","Tue Apr 07 2015 17:19:06 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3629,"Tue Apr 07 2015 17:19:47 ","Tue Apr 07 2015 17:19:48 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3630,"Tue Apr 07 2015 17:19:49 ","Tue Apr 07 2015 17:19:50 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3631,"Tue Apr 07 2015 17:19:51 ","Tue Apr 07 2015 17:19:57 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3632,"Tue Apr 07 2015 17:27:14 ","Tue Apr 07 2015 17:27:59 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3633,"Tue Apr 07 2015 17:27:52 ","Tue Apr 07 2015 17:27:55 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3634,"Tue Apr 07 2015 17:27:56 ","Tue Apr 07 2015 17:35:01 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3635,"Tue Apr 07 2015 18:58:02 ","Tue Apr 07 2015 18:58:52 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3636,"Tue Apr 07 2015 18:58:53 ","Tue Apr 07 2015 18:59:53 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3637,"Tue Apr 07 2015 18:59:54 ","Tue Apr 07 2015 18:59:55 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3638,"Tue Apr 07 2015 19:30:21 ","Tue Apr 07 2015 19:30:28 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3639,"Tue Apr 07 2015 19:30:28 ","Tue Apr 07 2015 19:31:05 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3640,"Tue Apr 07 2015 19:31:07 ","Tue Apr 07 2015 19:31:29 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3641,"Tue Apr 07 2015 18:52:21 ","Tue Apr 07 2015 19:32:09 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3642,"Tue Apr 07 2015 19:32:10 ","Tue Apr 07 2015 19:32:23 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3643,"Tue Apr 07 2015 19:32:25 ","Tue Apr 07 2015 19:32:38 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3644,"Tue Apr 07 2015 17:33:02 ","Tue Apr 07 2015 17:33:10 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3645,"Tue Apr 07 2015 19:43:33 ","Tue Apr 07 2015 19:43:38 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3646,"Tue Apr 07 2015 19:45:37 ","Tue Apr 07 2015 19:45:38 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3647,"Tue Apr 07 2015 19:32:45 ","Tue Apr 07 2015 19:54:09 ",Dennis,Nickell,"8765 Spring Cypress Rd. # L239",,Spring,TX,77379,dennis@nickell.me,dennis@nickell.me,2817269390,1,Dennis,Nickell,"16110 Kempton Park Dr.",,Spring,TX,77379,dennis@nickell.me,dennis@nickell.me,,"12x36x1, ",Better,$12.46,,$1.03,$13.49,,
3648,"Tue Apr 07 2015 19:54:55 ","Tue Apr 07 2015 19:55:34 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3649,"Tue Apr 07 2015 19:55:35 ","Tue Apr 07 2015 19:55:47 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3650,"Tue Apr 07 2015 19:55:48 ","Tue Apr 07 2015 19:56:18 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3651,"Tue Apr 07 2015 19:56:17 ","Tue Apr 07 2015 19:56:20 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3652,"Tue Apr 07 2015 19:56:19 ","Tue Apr 07 2015 19:56:27 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3653,"Tue Apr 07 2015 19:56:28 ","Tue Apr 07 2015 19:56:36 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3654,"Tue Apr 07 2015 19:56:36 ","Tue Apr 07 2015 19:56:40 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3655,"Tue Apr 07 2015 19:56:41 ","Tue Apr 07 2015 19:56:45 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3656,"Tue Apr 07 2015 19:54:10 ","Tue Apr 07 2015 19:56:47 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3657,"Tue Apr 07 2015 21:30:26 ","Tue Apr 07 2015 21:30:35 ",,,,,,,,,,,1,,,,,,,,,,,"16x20x1, ",Good,$7.57,,$0.62,$8.19,,
3658,"Tue Apr 07 2015 20:49:00 ","Tue Apr 07 2015 20:49:06 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3659,"Tue Apr 07 2015 21:52:52 ","Tue Apr 07 2015 21:53:14 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3660,"Tue Apr 07 2015 21:53:17 ","Tue Apr 07 2015 21:54:02 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3661,"Tue Apr 07 2015 21:54:08 ","Tue Apr 07 2015 21:54:44 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3662,"Tue Apr 07 2015 21:54:50 ","Tue Apr 07 2015 21:55:03 ",,,,,,,,,,,1,,,,,,,,,,,"20x25x4, ",Good,$13.80,,$1.14,$14.94,,
3663,"Tue Apr 07 2015 21:54:50 ","Tue Apr 07 2015 21:55:04 ",,,,,,,,,,,1,,,,,,,,,,,"20x25x4, ",Good,$13.80,,$1.14,$14.94,,
3664,"Tue Apr 07 2015 21:54:50 ","Tue Apr 07 2015 21:55:05 ",,,,,,,,,,,1,,,,,,,,,,,"20x25x4, ",Good,$13.80,,$1.14,$14.94,,
3665,"Tue Apr 07 2015 21:55:07 ","Tue Apr 07 2015 21:55:14 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3666,"Tue Apr 07 2015 21:20:17 ","Tue Apr 07 2015 21:20:39 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3667,"Tue Apr 07 2015 21:20:41 ","Tue Apr 07 2015 21:21:10 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3668,"Tue Apr 07 2015 21:21:13 ","Tue Apr 07 2015 21:21:51 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3669,"Tue Apr 07 2015 21:22:02 ","Tue Apr 07 2015 21:22:02 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3670,"Tue Apr 07 2015 21:40:11 ","Tue Apr 07 2015 21:40:20 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3671,"Tue Apr 07 2015 21:40:21 ","Tue Apr 07 2015 21:40:34 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3672,"Tue Apr 07 2015 21:40:35 ","Tue Apr 07 2015 21:40:47 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3673,"Tue Apr 07 2015 21:40:49 ","Tue Apr 07 2015 21:41:14 ",,,,,,,,,,,1,,,,,,,,,,,"20x20x1, ",Best,$13.42,,$1.11,$14.53,,
3674,"Tue Apr 07 2015 21:41:16 ","Tue Apr 07 2015 21:41:17 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3675,"Tue Apr 07 2015 21:41:18 ","Tue Apr 07 2015 21:41:19 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3676,"Tue Apr 07 2015 21:41:21 ","Tue Apr 07 2015 21:41:22 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3677,"Tue Apr 7 22:07:05 CDT 20","Tue Apr 7 22:07:12 CDT 20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3678,"Tue Apr 7 22:07:14 CDT 20","Tue Apr 7 22:07:33 CDT 20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3679,"Tue Apr 7 22:07:35 CDT 20","Tue Apr 7 22:07:52 CDT 20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3680,"Tue Apr 7 22:07:35 CDT 20","Tue Apr 7 22:07:53 CDT 20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3681,"Tue Apr 7 22:07:54 CDT 20","Tue Apr 7 22:08:25 CDT 20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3682,"Tue Apr 7 22:08:26 CDT 20","Tue Apr 7 22:09:13 CDT 20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3683,"Tue Apr 7 22:09:14 CDT 20","Tue Apr 7 22:09:19 CDT 20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3684,"Tue Apr 07 2015 22:19:41 ","Tue Apr 07 2015 22:19:58 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,"Tue Apr 07 2015 22:19:59 ","Tue Apr 07 2015 22:20:16 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3686,"Tue Apr 07 2015 22:20:18 ","Tue Apr 07 2015 22:20:43 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3687,"Tue Apr 07 2015 22:20:45 ","Tue Apr 07 2015 22:21:00 ",,,,,,,,,,,1,,,,,,,,,,,"20x25x1, ",Good,$8.21,,$0.68,$8.89,,
3688,"Tue Apr 07 2015 22:21:50 ","Tue Apr 07 2015 22:22:06 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3689,"Tue Apr 07 2015 22:22:07 ","Tue Apr 07 2015 22:23:19 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3690,"Tue Apr 07 2015 22:23:21 ","Tue Apr 07 2015 22:23:33 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
